ID;F0;F1;F2
0;255222455.19099998;10.81;135441.4370540388
2;244315182.714;11.498000000000001;96471.2303559382
4;244450719.43199998;11.454;114160.2251246384
5;255219476.74;10.878;137031.77933527878
8;244315271.104;11.475999999999999;115441.35461126998
9;255222136.951;10.83;137286.0058492654
10;255222144.71899998;10.813;135891.641412971
11;255219828.227;10.861;132939.8693510674
12;255219764.394;10.876000000000001;132833.8097474706
13;255221500.601;10.833;103567.3103021316
14;255221408.938;10.843;124210.74767638122
15;244431018.94099998;11.468;113258.2093383476
18;255220902.60799998;10.860000000000001;150994.24027185782
19;255221049.768;10.853;125795.7934718398
20;244432932.944;11.459;132146.10038649297
22;255221122.88300002;10.852;120023.0087798346
23;255221365.875;10.847000000000001;111920.72602424561
24;244432172.912;11.463000000000001;98045.45391396398
25;244432100.02899998;11.466000000000001;138491.57981851618
29;255221396.16;10.844000000000001;115520.4546517238
