ID;F0;F1;F2
0;240440291.902;11.828999999999999;262661.23300317745
1;240443127.857;11.674999999999999;218282.8836727098
4;240442328.666;11.689999999999998;129011.22564653138
5;240440339.018;11.784999999999998;236317.537421031
6;240442783.413;11.681999999999999;128081.0411053512
7;240441423.476;11.745;174408.4741895806
8;240441512.62800002;11.724999999999998;104013.2756454254
9;240440465.49199998;11.779999999999998;235393.19915326822
10;240440324.786;11.809999999999999;233111.31326417823
12;240440897.542;11.770999999999999;139133.6700352006
13;240442273.4;11.697999999999999;212989.701617427
14;240441950.602;11.707999999999998;198625.2772624886
15;240441103.99400002;11.767999999999999;100788.7737705958
18;240441873.674;11.714999999999998;108231.01232586779
19;240441669.338;11.719999999999999;103975.082148007
20;240441151.29299998;11.754999999999999;100830.30346850559
27;240441246.836;11.750999999999998;100314.2663196404
34;240441205.953;11.751999999999999;100282.248015313
