ID;F0;F1;F2
0;239179153.65899998;10.883;166956.71665286462
2;239308708.24199998;10.799;309760.61738998047
4;239185224.389;10.800999999999998;293060.6563632998
5;239183843.961;10.813999999999998;265094.23206836503
6;239181016.598;10.841;159525.184339538
7;239180806.231;10.861999999999998;173672.19476386902
8;239180871.748;10.848999999999998;169857.27628645062
9;239180372.437;10.872;175578.5260930822
11;239183975.84100002;10.808;251569.37134735344
12;239180726.17000002;10.866999999999999;153399.52235892703
14;239184796.11699998;10.802;285593.93883819645
15;239184378.805;10.806;305566.23258954525
17;239180923.039;10.844999999999999;176206.21929909202
19;239180604.01;10.869;219454.2088097664
20;239180925.512;10.841999999999999;175147.03616650682
