ID;F0;F1;F2
4_0;262381471.427;14.799999999999995;4601.7521672444
4_1;245516985.566;10.255999999999998;22934.769269480203
4_4;245395537.298;10.410999999999998;5486.474611082601
4_5;262275961.419;13.410999999999994;5351.6873211222
4_6;245271508.443;10.259;11131.0773710754
4_7;262985601.738;13.690999999999995;4953.2742121266
4_8;245281837.442;10.268;8466.292603379601
4_9;245271152.716;10.266999999999998;10710.474827988
4_10;245397408.093;10.295999999999998;7215.3800564598
4_11;245281700.75;10.271999999999998;8377.316653604401
4_12;245532006.995;10.32;5837.2415686026
4_16;262670980.706;13.534999999999997;5293.961711164
4_17;245397107.187;10.300999999999998;6705.785146459801
4_18;245396633.592;10.313;6306.7703195018
4_19;245511733.911;10.409;5633.367560071
4_22;262400102.088;13.627999999999997;4986.291938034799
4_23;262986023.337;13.564999999999994;5062.9697817332
4_25;245425326.412;10.265999999999998;10863.3793230986
4_26;262696316.122;13.623999999999995;5055.608274157
4_33;262509190.758;13.536999999999995;5191.557509983801
4_35;262399689.37;13.545999999999996;5179.9571019054
4_36;262399726.533;13.549999999999995;5113.754201512
4_40;262399653.395;13.547999999999996;5130.9233430856
4_41;262391805.147;13.624999999999996;5031.4134301632
5_0;250761009.259;12.762999999999998;3928.5895268802
5_1;254652354.802;11.834999999999996;96931.0229679952
5_4;254798520.818;11.842999999999998;33887.9220574966
5_5;250607432.353;12.009;4328.011363898
5_6;250742253.441;12.451;4033.259766880201
5_8;254799155.583;11.852;11147.2703371666
5_9;254798956.802;11.844999999999995;30094.8461432326
5_10;254789557.799;11.916;9338.2226282308
5_11;250885504.824;11.961999999999998;6190.713249001401
5_14;254895262.675;11.875999999999998;10076.6600264778
5_15;254924948.094;11.911999999999995;10005.0965883886
5_18;250480470.976;11.964999999999998;5336.321436592001
5_19;254906539.608;11.874;10525.033253724
5_20;250742490.658;11.981999999999998;4980.670876648201
5_23;250607488.606;11.999999999999998;4478.9287542878
5_24;250742409.617;11.986999999999998;4807.5499190086
5_26;250480880.965;11.962999999999996;6005.7791469328
5_27;250626263.48;11.993999999999998;4766.815863276201
5_29;255086387.016;11.914999999999996;9702.2116114342
5_31;250607526.054;11.994999999999996;4699.3100119274
5_34;254925117.19;11.874999999999998;10477.2415246232
11_0;246052642.991;11.084;23739.9363397082
11_2;270120050.47;12.906999999999996;4102.6588964138
11_4;270106738.749;12.503999999999996;8302.075904376201
11_5;246323463.725;11.493;8305.611574345401
11_6;246052510.153;11.089;22905.417445272
11_7;246179195.191;11.102;13030.1202100634
11_8;246196752.977;11.116;10583.117909108
11_9;246477283.452;11.332999999999998;8629.0018885604
11_10;246179061.865;11.107;12455.9257788198
11_12;269871328.085;12.540999999999997;5932.3961138178
11_13;246197080.875;11.183;10439.1755667476
11_14;269985382.263;12.767999999999995;4744.304110337
11_15;269870553.093;12.619999999999996;5549.004821738401
11_16;269986043.18;12.694999999999997;5024.7999697152
11_18;269857877.958;12.876999999999995;4406.024986013201
11_20;246188066.341;11.197;9387.8912632214
11_22;246206778.393;11.283;9223.8947344614
11_24;246188433.526;11.192;9573.2700018726
11_25;269987809.158;12.522999999999996;7526.6329115626
11_26;269872263.783;12.533999999999995;6720.9177472532
11_31;246432009.905;11.294999999999998;9156.0325225506
11_32;270132867.082;12.507999999999996;7731.645199262
11_34;269993352.903;12.896999999999997;4391.742591974
11_37;270138903.644;12.903999999999996;4129.602957032001
11_44;269989974.099;12.512999999999996;7665.2544486438
1_0;253954786.627;13.403999999999998;4326.3571463878
1_1;249086065.632;10.659;37718.222554930806
1_4;254041537.442;13.140999999999998;4748.214454319201
1_5;248984904.824;10.929999999999998;6494.163580857
1_6;248975323.945;10.672999999999998;9924.675574492
1_7;248852396.662;10.670999999999998;20939.5428912922
1_8;248988580.8;10.664999999999996;29397.1391315588
1_9;248969595.775;10.662999999999998;37446.064920828205
1_11;248970748.574;10.666999999999998;25897.166989047804
1_13;248988514.461;10.666;29358.020182008404
1_15;254060118.666;13.251999999999995;4482.892057908801
1_17;248966193.945;10.755999999999998;8278.5254217454
1_18;248974580.363;10.685999999999998;9212.0371931576
1_21;248967639.246;10.910999999999998;7310.4110051282
