ID;F0;F1;F2
1_0;257488940.329;12.357999999999995;310312.2645213654
1_1;257493710.704;14.234999999999998;1856.236774264
4_0;253177337.553;13.192999999999998;340119.2715124992
4_1;253301725.541;13.694;1555.5486207714
4_3;253301591.681;13.702999999999998;1553.3802989168
6_0;267998733.934;13.146999999999998;79299.0339062566
6_1;268003838.59;13.560999999999998;2066.1523375852003
7_0;261072724.731;12.646999999999997;273461.2594805378
7_1;261424763.413;14.760999999999996;2240.1436962392
9_0;263392700.324;12.965;355381.41028695955
9_1;263383232.47;13.467;2513.1953133700003
8_0;265167211.694;13.680999999999996;166115.13474670943
8_1;265182944.866;13.942999999999998;2145.9600228950003
5_0;251458373.852;12.692;301230.9398529606
5_1;251460153.383;13.736999999999998;1084.4220745414
2_0;255604254.827;12.007999999999996;250576.7107544712
2_1;255592369.52;14.227;2177.7873052162004
11_0;259543282.936;11.878999999999996;127223.5559777974
11_1;259663810.304;13.678999999999997;1715.0248721464002
3_0;252423213.032;12.263999999999996;184190.5831593494
3_1;259898069.31;13.943999999999996;1669.2785346950002
3_2;260032837.442;13.981999999999998;1661.311834695
3_3;260032850.884;13.981999999999998;1656.2956346950002
3_6;260032847.054;13.981999999999998;1655.369114695
3_7;260032825.128;13.981999999999998;1653.918714695
3_8;260032842.988;13.981999999999998;1654.3325546950002
10_0;250416162.778;13.156;129389.7173008832
10_1;250534155.13;14.922;1981.8322958014005
10_2;250534268.482;14.925;1970.6248671502
