ID;F0;F1;F2
5_0;259600533.858;13.422999999999998;3847.961656856
5_1;259788349.818;13.276999999999996;5170.0399480996
5_2;270215684.29;11.749;8397.451128791201
5_3;259589976.143;13.185999999999996;6176.1204701754
5_4;270070911.431;11.713;18969.4009859358
5_5;268952138.775;10.927999999999995;218722.3064793454
5_6;259607487.638;13.514999999999995;2824.3332157356
5_7;259474417.438;13.183999999999996;7196.9549881522
8_0;261974984.196;11.73;6530.1257355160005
8_1;261970725.207;11.646;163897.98725852562
8_2;262371281.138;11.825;5492.356889945
8_3;262363676.858;12.045;5239.7687412938
8_4;262092737.856;11.712;8144.038029945001
9_0;255718499.808;10.73;4413.591147812201
9_1;255700225.518;10.728000000000002;4673.7713089362005
9_2;255700180.749;10.71;4732.095383038801
9_3;255454584.498;10.420000000000002;107802.68304910482
9_4;255717268.613;10.443;6562.379050723801
9_5;255600364.15;10.462;5899.1956239272
7_0;252345609.76;10.196;3918.4988031366
7_1;252339007.065;10.186;5298.261897397
7_2;252326682.131;10.192;4494.2238691464
7_3;252204268.041;10.123;62038.889809364
7_4;252364426.411;10.281;3845.0832833052
7_5;259488111.117;13.362999999999998;2759.0299753334
7_6;252210582.371;10.176;6360.712057172201
7_72;252345593.275;10.193;4298.428832687001
10_0;257688561.775;14.624999999999996;4712.8251718836
10_1;257278402.15;10.178;6942.471143771001
10_2;256758449.188;9.881;103987.7571086532
10_3;257392090.09;14.685999999999996;4511.6379146864
2_0;253390522.689;11.518999999999998;111311.6037230624
2_1;253659825.607;11.541;8198.593397116
2_2;253515788.162;11.611;6100.1096966916
2_3;253534216.223;11.749999999999998;5490.8706089706
2_4;253516979.834;11.544;6367.1287503086005
2_5;253813117.371;11.557;6151.919798735
1_0;246262131.172;11.87;4791.6663424184
1_1;246277733.068;12.037;4252.573968049201
1_2;246132276.52;13.524;3988.5847096682
1_3;258441585.21;11.266;6332.3223167902
1_4;246280969.433;11.938999999999998;4514.061331811001
1_5;246249218.808;11.852999999999998;4948.6775198966
1_6;258175718.726;11.146;133981.03048768942
1_7;246249238.847;11.697;5028.2399816986
1_8;246280620.753;12.006999999999998;4353.3982532758
1_9;258170941.789;11.339;5640.2003182622
1_10;246277701.192;12.095;4108.9786006308
4_0;258287203.334;12.303;6547.6645995294
4_1;244097538.112;11.432999999999998;10658.6590621494
4_2;244339753.761;11.505999999999997;9274.134719557002
4_3;244232356.43;11.470999999999998;10656.208502318
4_4;244103023.55;11.336999999999998;146929.7816092126
4_5;244095345.98;11.738999999999995;8799.7121357988
4_6;258295248.272;13.339999999999998;3373.9933198212
4_7;244098152.317;11.390999999999998;12829.2325570842
4_8;244339713.444;11.568999999999996;8860.2334803474
4_9;258401022.01;12.371;4807.7470104884
6_0;263602457.704;11.310999999999998;27492.9001004436
6_1;255897365.746;11.412;14865.449530483
6_2;256149143.056;11.426999999999998;9576.518531625
6_3;255897318.097;11.416999999999998;11374.5721401602
6_4;256011586.635;11.483;5822.5297618844
6_5;263497440.528;11.250999999999998;260880.863685217
6_6;256148114.962;11.439999999999998;7214.731061094
6_7;256137549.804;12.343999999999998;4370.8097091832005
6_8;256031137.34;11.471999999999998;6487.3549023902
11_0;252600781.614;13.43;3658.8791608896
11_1;252600884.793;11.526999999999996;5334.3474415676
11_2;252600538.523;11.810999999999996;4149.548234539
11_3;252735684.246;11.764999999999995;4285.8919782482
11_4;252600961.827;11.628999999999998;4825.4856791474
11_5;252600562.079;11.811999999999998;3989.401798754
11_6;252600929.759;11.682999999999996;4607.7249344266
11_7;252484277.219;11.979999999999997;3840.5736825792
11_8;252363472.856;11.406999999999996;197901.4117780688
3_0;247772950.403;11.327;13254.986760737
3_1;270701887.423;14.438;4953.644719631
3_2;247907043.653;11.227;18127.6369971928
3_3;247638495.431;9.709;48474.5315484854
3_4;247773220.999;11.377;10442.114171299
3_5;270703268.53;14.165;8630.7892381698
