ID;F0;F1;F2
0;243929564.001;11.862999999999998;42128.171313957006
1;258420269.60799998;10.312;126878.51847309561
2;260571288.16799998;14.664;6299.872389411601
3;260582255.864;13.264;6600.836038175201
4;250758326.549;11.212999999999997;182641.14168408304
5;260571430.169;14.656;6165.188837838001
6;250640968.237;11.303999999999998;98238.6061918422
7;244384585.384;11.933999999999997;9132.000714199801
8;257102216.41500002;12.764999999999999;9120.1999758816
9;251383187.29299998;11.378999999999998;12206.7523773426
10;257113676.422;13.542999999999997;7957.320404697801
11;260571279.899;14.618;6368.5226594116
12;244087958.42000002;11.947999999999999;9200.165284705601
13;257257107.8;12.504999999999997;8749.615261846
14;258732362.863;10.535;11355.245691153801
15;260444223.217;13.184;6895.054229808601
16;258420523.75599998;10.32;108359.40852848723
17;250911919.4;11.212999999999997;123283.75522491522
18;250777424.95700002;11.208999999999998;162322.43046273422
19;244048651.144;11.767999999999997;87040.3491919936
20;257428504.527;13.396999999999998;7960.451200328602
21;250641172.273;11.260999999999997;169228.3584566084
23;258308022.198;10.6;24408.624308185998
24;258322549.308;10.899000000000001;12397.480003043
25;258188858.838;11.174000000000001;13921.018777999401
28;258304856.851;10.322000000000001;151146.9789751966
29;250656815.59100002;11.293999999999997;51105.80267429341
31;250641663.037;11.244999999999997;130948.88266267441
32;250641514.485;11.259999999999998;140593.42621155037
33;260571410.79000002;12.99;7904.2055379922
34;250787914.516;11.250999999999998;60060.67152155041
36;250655332.319;11.550999999999998;12288.268434188201
37;244347121.66;11.928999999999998;15802.6042924014
38;258173050.458;10.593;72156.672158186
39;250655655.936;11.382999999999997;12905.6950493478
40;251084545.496;11.372999999999998;41379.544245488
41;260463217.785;13.003;7218.457087620401
42;257229569.792;13.373999999999997;8346.3463479538
44;250771884.988;11.337999999999997;50187.04857918281
45;260444333.584;13.161999999999999;7243.644643177001
46;258420163.859;10.351;44884.73147457841
48;251227068.873;11.339999999999998;33821.819518852804
49;258290150.368;10.583;24805.144155095004
50;244183447.391;11.768999999999998;81818.9987924432
51;258303356.755;10.336;145182.2384419406
52;258304721.803;10.318;163620.81559519662
54;244199872.371;11.786999999999997;43369.54526267521
55;258324308.12800002;10.317;150498.8990851966
56;258598178.574;10.388;21640.1860035142
57;257237291.004;12.637999999999998;8192.6153061028
58;244057669.626;11.877999999999998;27505.1447031882
59;250876358.21600002;11.214999999999998;93388.81631002581
60;250757707.496;11.266999999999998;74955.73076452901
61;257238658.408;12.526999999999997;9042.6132637424
62;258291488.3;10.379;67076.1183514384
63;258342933.88099998;10.464;30725.981453380202
64;258302889.662;10.397;31054.284766664998
66;258597813.104;10.482000000000001;18028.310252052997
67;258187690.476;10.387;36900.4431752038
69;250894816.188;11.222999999999997;78949.8706699134
72;250758949.797;11.230999999999998;63220.3513904646
73;258303414.965;10.329;144635.8862717576
74;258418514.19;10.428;26964.640532805202
77;244045890.39;11.848999999999998;41698.466254287
78;250876250.361;11.216999999999999;89983.1310696886
80;250769458.43;11.209999999999997;123590.0929915432
81;258436739.035;10.504;20853.119586710396
82;244057951.903;11.782999999999998;72137.8863148634
83;257102356.486;12.615999999999998;8592.8760452598
85;250894995.729;11.224999999999998;68826.6337472158
92;250758783.252;11.239999999999998;127695.83050216861
