F0;F1;F2
240279493.632;11.453999999999995;5867.3385618098
240279695.70999998;11.480999999999995;5345.0143089998
240279785.45700002;11.480999999999995;5212.0506089998
240279397.188;11.620999999999995;6361.645646362
240279486.12800002;11.473999999999995;6054.7550901872
240279603.988;11.506999999999996;5635.260034279
240279590.59600002;11.451999999999995;5897.3412981006
240279670.411;11.506999999999996;5524.780384279
240279908.407;11.508999999999995;5180.872686976601
240280004.833;11.459999999999996;5054.700777640201
240280336.926;11.610999999999995;4981.988247204999
240280854.636;11.542999999999996;4872.3419906750005
