F0;F1;F2
241490558.83200002;13.683;17831.6591256786
249708277.019;13.410999999999998;6434.994602157401
249456673.894;11.984999999999998;15084.141111887202
241617444.41500002;13.814999999999998;17625.8432843298
249457288.276;13.482;13780.4497845776
249457604.741;13.482;10011.8115039522
249457678.203;12.038999999999998;7458.2598329024
249457615.847;13.431999999999999;9046.957024971001
249456906.613;12.034999999999998;14166.9235444652
249573239.04799998;13.410999999999998;6447.5333505276
249476223.36699998;12.079999999999998;6967.6525158774
249457188.083;12.020999999999999;13921.978556600801
