F0;F1;F2
258475240.74699998;14.687;10727.5818132914
241618010.926;13.381999999999998;42519.1812068588
241873150.283;13.733999999999998;20830.819435734804
249469311.051;12.120999999999999;18671.8131741388
249708045.491;13.488999999999999;13747.494407949602
258159928.49400002;14.718;10892.516777113
242221792.356;13.715999999999998;19491.653080006
249584729.13300002;13.547999999999998;14856.0455949148
241899118.1;13.681999999999999;19714.4272346108
241873167.71899998;13.684999999999999;20667.6019085412
249592245.40399998;13.485999999999999;14220.9229675
258178908.866;14.671;10891.446090425201
249619159.401;13.479999999999999;13928.5476861512
249592460.167;13.528999999999998;14023.453111546401
249592294.08499998;13.485999999999999;14192.338487500001
