F0;F1;F2
241372613.662;13.102;97078.49317247521
249445943.069;13.529999999999998;4828.687734581201
241605957.556;13.355999999999998;7111.078962816
249445292.064;13.313999999999998;6995.436832393001
241372814.137;13.09;8862.614841916798
241372778.46600002;13.102;80276.47230871343
241372713.058;13.123999999999999;96793.80228040661
241372736.863;13.096999999999998;85805.56953163222
241489319.439;13.053999999999998;8316.9792551166
241489458.539;13.052;8257.582304273601
249445378.564;13.355999999999998;5612.2328757052
249445364.343;13.287999999999998;6301.482350984401
