F0;F1;F2
249445943.069;13.529999999999998;4828.687734581201
241372531.065;13.021999999999998;97047.38404432981
249445364.343;13.287999999999998;6301.482350984401
241921286.897;14.407999999999998;6701.0603443334
241372658.974;13.123999999999999;46070.1688404066
241372814.137;13.09;8862.614841916798
241605948.209;13.363999999999997;6730.7057639961995
241489434.175;13.059999999999999;7943.7852754538
241489307.811;12.968999999999998;8212.7106751728
249445845.581;13.495999999999999;4869.21917155
249445378.564;13.355999999999998;5612.2328757052
