ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;44.05286628342332;64.21793193717278;66.08058294248076;58.11712705435895
1;66.33207110257018;43.16099476439794;71.81071015193974;60.434592006302616
4;66.022785745876;47.07133507853405;56.15070257634236;56.414941133584136
5;44.383091134498656;60.83115183246078;88.85266560964877;64.68896952553607
8;66.33056388833896;46.1387434554974;67.53632127021689;60.001876204684415
9;66.3315155205949;43.35732984293195;73.01194608634583;60.900263816624225
10;44.37650541459263;62.90903141361257;81.79345958127811;63.02633213649443
11;44.38193361415519;61.731020942408435;89.07896654872063;65.06397370176141
12;66.33026668985707;46.384162303664944;67.51836811440388;60.07759903597529
13;66.32363127157967;46.98952879581155;64.35586358545451;59.22300788428191
15;44.38204217680345;61.28926701570684;89.60683471157334;65.09271463469454
16;44.37570475763649;63.252617801047165;64.85334647041921;57.49388967636762
17;44.07959190223283;63.61256544502623;76.41124549588363;61.36780094771424
20;66.32356020417407;47.05497382198956;64.50179857889073;59.29344420168479
22;44.37595623764571;63.17081151832462;74.94348230422126;60.83008335339721
25;44.05442379004069;64.00523560209426;65.98102972524963;58.013563039128194
26;44.0532022504056;64.20157068062828;69.926483405318;59.393752112117284
28;44.38235914047974;61.09293193717282;81.35965924618584;62.27831677461281
30;66.33165507015059;43.19371727748693;72.97022733953928;60.83186656239227
31;44.382796340485065;60.84751308900525;89.25024958478498;64.82685300475843
32;44.382374280107264;60.99476439790581;89.05220085480123;64.80977984427143
33;44.07536240631303;63.87434554973828;69.9691290437452;59.30627899993217
38;44.077757310988844;63.79253926701571;76.52162026110594;61.46397227970349
39;44.078840241161124;63.6943717277487;80.93019704899105;62.90113633930029
40;44.07813811316969;63.71073298429325;76.50273445540546;61.430535184289475
