ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;81.65582883652797;63.367146596858646;86.41831416783688;77.14709653374116
2;68.55386744062417;85.43848167539271;81.25002173000146;78.41412361533945
4;68.56093693903821;82.86976439790578;80.48843261667774;77.30637798454057
5;81.30184239682998;64.90510471204192;54.151476455581445;66.78614118815112
8;68.55956640759591;84.89856020942416;75.73039362921389;76.39617341541133
9;68.55958446047832;83.73691099476439;84.17799670924434;78.82483072149569
10;81.64562134683995;64.80693717277491;48.49235742144862;64.98163864702116
11;68.56073793893896;83.52421465968588;87.93913354723495;80.0080287152866
12;81.65217565886293;63.82526178010477;86.35954993898171;77.27899579264981
13;81.65181160273198;64.44698952879587;84.37353834823598;76.82411315992128
14;81.65367237194687;63.432591623036686;87.06440119186733;77.38355506228362
15;81.65359692949363;63.79253926701575;85.90680100981281;77.11764573544072
16;68.55791487102975;85.07853403141364;78.67155406138544;77.43600098794293
18;81.65170568990592;64.62696335078535;84.60216698753203;76.96027867607444
20;68.55608120696527;85.3893979057592;78.0371032259729;77.32752744623245
21;68.5602979212377;83.58965968586395;83.86028401085726;78.67008053931964
22;68.55650632006218;85.24214659685867;78.50633668885423;77.43499653525835
24;68.55692703745014;85.12761780104715;78.4430858942034;77.37587691090023
27;81.65166515744015;64.72513089005237;84.65876339608384;77.01185314785879
37;68.55407001772521;85.42212041884825;81.47665723267707;78.48428255641684
