ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;32.84626918436451;67.98102094240836;88.4152705550831;63.080853560618664
1;67.9670014808041;63.15445026178013;67.0222114971993;66.0478877465945
4;32.85346582517445;65.62499999999997;83.43049076862688;60.63631886460043
5;67.95902967660054;64.98691099476441;78.22088334958262;70.38894134031585
6;32.853220776020365;66.62303664921465;89.98416631783157;63.1534745810222
7;67.96583395518645;64.13612565445023;57.75468377361197;63.28554779441621
8;67.96620367511868;63.48167539267017;62.80424892339921;64.75070933039602
11;32.853072308495726;66.85209424083767;90.01007537747925;63.238413975604225
12;32.85143656755599;67.44109947643976;79.19207467194246;59.82820357197941
13;67.96654814167685;63.43259162303665;72.3509060287649;67.91668193115947
14;67.96222843558127;64.77421465968591;88.60100183877442;73.77914831134721
15;67.96272520751583;64.52879581151834;85.26946848780219;72.58699650227878
19;67.96277350866123;64.34882198952876;78.92540949399529;70.41233499739509
20;32.847209132609066;67.81740837696336;88.20582246774991;62.956813325774114
21;32.84854592143215;67.80104712041883;86.17401343728966;62.274535493046876
22;32.849356940071274;67.68651832460733;81.9317691494746;60.82254813805107
23;67.96148771471124;64.85602094240839;55.95275108399207;62.923419913703896
24;67.95920363510504;64.97054973821986;83.75267133954009;72.22747490428833
25;32.85021538949504;67.6537958115183;69.63466671499525;56.71289263866953
26;32.850651406636246;67.5556282722513;84.41096988959342;61.60574985616032
27;67.96318651935375;64.21793193717278;83.21832746174623;71.79981530609092
28;67.96288680793126;64.3160994764398;84.27868377087819;72.18589001841642
31;67.9635047201303;64.15248691099478;85.26066671615418;72.45888611575975
34;32.8513176561381;67.49018324607327;88.44415164192456;62.92855084804531
