ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;64.92297911153896;73.29842931937173;50.84427746335714;63.02189529808928
1;64.58022956322631;77.01243455497384;38.59900577887673;60.063889965692304
4;64.91325858221175;76.70157068062828;35.54760503457419;59.05414476580474
5;64.5813561173237;76.84882198952882;20.761426898823565;54.06386833522536
6;64.9226259077989;75.29450261780103;40.61550848123336;60.277545668944434
7;64.92290545371264;73.74018324607336;51.42381727264298;63.36230199080965
8;64.91940413462152;75.52356020942415;44.4865627755547;61.64317570653346
9;64.91843663958959;76.01439790575918;37.44279118824687;59.45854191119855
11;64.91716627969186;76.1780104712042;36.09279157300932;59.06265610796846
12;64.91709917927162;76.37434554973824;35.022669597278366;58.771371442096076
15;64.58033851844084;76.86518324607331;27.077488343318066;56.17433670261074
18;64.92103421692525;75.4744764397906;36.9923824173342;59.12929769135002
19;64.92140385937729;75.35994764397913;43.749854496056386;61.3437353331376
20;64.91380197397172;76.61976439790583;35.8399023388616;59.12448957024639
21;64.9152278185159;76.48887434554976;47.49180393769704;62.9653020339209
24;64.91393128064738;76.55431937172773;42.12131333216998;61.196521328181696
25;64.91608116716114;76.39070680628274;42.256745608407265;61.187844527283715
28;64.91602644032596;76.43979057591625;37.20899082421787;59.52160261348669
32;64.91577167773971;76.4561518324607;37.231885265292675;59.534602925164364
33;64.91392984726399;76.58704188481677;46.248830367563485;62.58326736654808
