ID;SAT_F0;SAT_F1;SAT_F2;SAT_MEDIA
0;70.26913292597561;81.64267015706805;57.89204549799828;69.93461619368064
2;72.99799209824413;54.695680628272214;75.99431783822732;67.89599685491454
4;70.30542890977178;75.45811518324605;50.48431399425911;65.41595269575897
5;72.95662938317817;61.89463350785343;61.096750313827755;65.31600440161978
8;70.30373336704494;75.58900523560209;46.945895926162976;64.27954484293667
9;70.30327899484867;78.35405759162303;46.90029655805802;65.18587771484324
10;72.99599998720751;58.49149214659683;68.95889113485232;66.81546108955223
11;72.99706359382243;56.47905759162308;69.2725512636806;66.24955748304204
13;72.99763378856005;54.793848167539224;76.07850101560973;67.95666099056967
14;70.27511283350441;80.23560209424082;65.61039854781697;72.04037115852073
15;70.27522370764478;79.33573298429317;60.994689040379356;70.20188191077244
16;72.99035624810948;59.080497382198956;69.03981459072021;67.03688940700954
17;72.96865214313554;59.80039267015709;65.00774997227711;65.92559826185658
18;70.27607054020663;78.89397905759161;61.75493834567225;70.30832931449017
20;70.2729211929206;80.53010471204188;67.94610328324062;72.91637639606769
21;70.27261570664194;81.05366492146597;56.72211165124899;69.34946409311895
22;72.96754249263114;61.20746073298429;67.51749920890894;67.23083414484147
24;70.30288831910991;78.38678010471203;62.9727680437423;70.55414548918809
25;72.96816930988572;60.225785340314154;64.85094483878869;66.01496649632952
26;72.96791285564883;60.71662303664924;67.45693386093879;67.04715658441229
29;70.27552453478178;79.28664921465966;62.73308201195486;70.76508525379877
35;70.27232186046928;81.2663612565445;62.63181015190631;71.39016442297336
36;72.99481497173016;58.90052356020947;69.03622560096778;66.97718804430248
37;72.9953120974909;58.54057591623034;68.48353842671699;66.67314214681274
38;72.96322603295518;61.69829842931938;60.119191810855675;64.92690542437674
39;72.96388044090254;61.50196335078534;59.80526326876697;64.75703568681828
40;72.99528664525108;58.73691099476436;68.52435115743518;66.75218293248354
41;70.27222712286812;81.446335078534;60.39739803252742;70.70532007797651
45;72.96524470678081;61.305628272251276;60.13220052354087;64.80102450085765
49;72.96462835709882;61.40379581151829;50.77606616019388;61.71483010960367
50;72.95834197671036;61.878272251308864;65.48872290649308;66.77511237817076
51;70.27052624950474;81.47905759162303;57.9677727529124;69.90578553134672
52;70.3052266090167;75.53992146596858;50.544725406081035;65.46329116035544
53;70.26917185976707;81.56086387434556;55.95357365934576;69.2612031311528
54;72.9614015425442;61.7964659685864;57.17425191257863;63.977373141236406
56;72.96437384761447;61.48560209424081;52.982726002497415;62.47756731478423
59;72.96260900919557;61.747382198952884;58.21729810021553;64.30909643612132
