ID;F0;F1;F2
0;239086475.64499998;11.564999999999998;60333.23442881361
2;244159499.89499998;10.215999999999998;82879.41850532641
4;244156762.615;10.372999999999998;86201.7785587092
5;239223537.703;11.470999999999997;201094.24425513903
8;244157293.27899998;10.248999999999997;106958.2709872826
9;244157286.289;10.319999999999999;70106.4062101704
10;239090427.942;11.476999999999997;225781.61266339684
11;244156839.667;10.332999999999998;53698.804568765394
12;239087890.14;11.536999999999997;60589.5877866816
13;239088031.101;11.498999999999997;69253.3744128492
14;239087310.61900002;11.560999999999996;57514.74125172521
15;239087339.82999998;11.538999999999996;62564.661918083
16;244157932.74699998;10.237999999999998;94127.7384081184
18;239088072.11;11.487999999999998;68256.0037244192
20;244158642.734;10.218999999999998;96895.46981936561
21;244157010.04000002;10.328999999999997;71492.3976314068
22;244158478.132;10.227999999999998;94848.4834778936
24;244158315.232;10.234999999999998;95124.4090522174
27;239088087.80400002;11.481999999999998;68009.10727638981
37;244159421.458;10.216999999999997;81890.7426857868
